year,lgID,tmID,hW,hL,hT,hOTL,rW,rL,rT,rOTL,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
1999,NHL,ANA,19,13,7.0,2,15,20,5.0,1,,,,,6,5,1,1,6,5,1,0,6,6,2,0,4.0,7.0,2.0,0,5.0,3.0,4.0,0,5,5,2,1,2,2,0,1
1999,NHL,ATL,9,26,3.0,3,5,31,4.0,1,,,,,2,5,2,1,3,9,0,0,3,7,2,2,3.0,8.0,2.0,1,1.0,11.0,0.0,0,1,13,1,0,1,4,0,0
1999,NHL,BOS,12,17,11.0,1,12,16,8.0,5,,,,,4,5,4,0,7,3,2,0,2,6,3,2,4.0,4.0,4.0,2,2.0,5.0,4.0,0,4,7,1,2,1,3,1,0
1999,NHL,BUF,21,14,5.0,1,14,18,6.0,3,,,,,3,7,2,0,8,5,0,0,4,4,3,1,5.0,8.0,1.0,0,6.0,3.0,3.0,1,6,5,1,1,3,0,1,1
1999,NHL,CAL,20,14,6.0,1,11,22,4.0,4,,,,,3,8,2,0,5,6,0,0,8,2,3,1,7.0,6.0,0.0,0,3.0,3.0,2.0,4,4,8,2,0,1,3,1,0
1999,NHL,CAR,20,16,5.0,0,17,19,5.0,0,,,,,5,3,3,0,6,5,3,0,3,8,1,0,6.0,8.0,1.0,0,6.0,4.0,1.0,0,8,6,1,0,3,1,0,0
1999,NHL,CHI,16,19,5.0,1,17,18,5.0,1,,,,,2,5,4,0,3,8,0,2,6,6,2,0,7.0,6.0,0.0,0,4.0,6.0,1.0,0,8,5,2,0,3,1,1,0
1999,NHL,COL,25,12,4.0,0,17,16,7.0,1,,,,,5,5,2,1,6,5,1,0,7,5,1,0,7.0,4.0,3.0,0,3.0,7.0,3.0,0,10,2,1,0,4,0,0,0
1999,NHL,DAL,21,11,5.0,4,22,12,5.0,2,,,,,6,5,1,0,5,5,2,1,8,4,2,0,8.0,3.0,0.0,1,7.0,3.0,1.0,1,9,1,2,2,0,2,2,1
1999,NHL,DET,28,9,3.0,1,20,13,7.0,1,,,,,7,2,1,1,7,4,2,0,11,2,1,0,6.0,6.0,2.0,0,7.0,5.0,0.0,0,9,1,3,1,1,2,1,0
1999,NHL,EDM,18,11,9.0,3,14,15,7.0,5,,,,,4,3,2,2,2,5,4,1,6,4,3,2,5.0,3.0,4.0,2,8.0,2.0,2.0,1,4,7,1,0,3,2,0,0
1999,NHL,FLO,26,9,4.0,2,17,18,2.0,4,,,,,6,3,1,2,7,3,1,0,7,4,1,1,9.0,4.0,1.0,0,5.0,6.0,0.0,2,7,6,1,0,2,1,1,1
1999,NHL,LAK,21,13,5.0,2,18,14,7.0,2,,,,,8,3,2,0,6,3,2,1,3,6,2,1,5.0,6.0,1.0,1,8.0,4.0,1.0,0,6,4,3,1,3,1,1,0
1999,NHL,MTL,18,17,5.0,1,17,17,4.0,3,,,,,3,8,1,0,6,5,0,1,3,7,3,0,5.0,3.0,3.0,1,8.0,4.0,0.0,1,8,5,2,0,2,2,0,1
1999,NHL,NAS,15,21,3.0,2,13,19,4.0,5,,,,,4,6,1,0,3,7,0,2,6,5,4,0,6.0,5.0,1.0,2,3.0,7.0,0.0,1,6,7,1,2,0,3,0,0
1999,NHL,NJD,28,9,3.0,1,17,15,5.0,4,,,,,6,3,1,1,5,3,2,1,10,4,1,0,10.0,1.0,1.0,2,7.0,3.0,2.0,1,5,8,1,0,2,2,0,0
1999,NHL,NYI,10,25,5.0,1,14,23,4.0,0,,,,,2,6,1,0,4,6,2,0,3,9,2,0,4.0,9.0,1.0,1,4.0,8.0,1.0,0,5,8,1,0,2,2,1,0
1999,NHL,NYR,15,20,5.0,1,14,18,7.0,2,,,,,4,7,2,0,3,5,1,1,5,3,3,2,10.0,4.0,1.0,0,4.0,7.0,2.0,0,3,9,2,0,0,3,1,0
1999,NHL,OTT,24,10,5.0,2,17,18,6.0,0,,,,,8,2,1,1,6,6,1,0,5,3,4,0,6.0,5.0,2.0,1,6.0,4.0,2.0,0,7,6,1,0,3,2,0,0
1999,NHL,PHI,25,6,7.0,3,20,16,5.0,0,,,,,6,5,1,1,7,2,3,0,8,3,2,0,5.0,4.0,3.0,0,7.0,3.0,2.0,0,7,4,1,2,5,1,0,0
1999,NHL,PHO,22,16,2.0,1,17,15,6.0,3,,,,,8,2,3,0,8,4,0,0,5,6,1,0,7.0,4.0,2.0,1,4.0,6.0,1.0,0,5,8,0,2,2,1,1,1
1999,NHL,PIT,23,11,7.0,0,14,20,1.0,6,,,,,2,3,3,1,6,5,0,2,8,4,0,2,5.0,8.0,1.0,0,5.0,3.0,4.0,1,8,6,0,0,3,2,0,0
1999,NHL,SJS,21,14,3.0,3,14,16,7.0,4,,,,,9,5,1,0,5,4,2,2,5,6,1,1,3.0,5.0,2.0,3,4.0,4.0,2.0,1,6,4,2,0,3,2,0,0
1999,NHL,STL,24,9,7.0,1,27,10,4.0,0,,,,,7,4,0,0,8,3,2,0,7,4,2,0,9.0,3.0,2.0,0,10.0,2.0,0.0,0,8,2,4,0,2,1,1,1
1999,NHL,TBL,13,20,4.0,4,6,27,5.0,3,,,,,3,5,1,1,5,6,1,1,2,6,3,1,2.0,10.0,1.0,1,3.0,6.0,1.0,2,3,10,1,1,1,4,1,0
1999,NHL,TOR,24,12,5.0,0,21,15,2.0,3,,,,,9,3,1,0,5,4,2,2,9,2,1,0,6.0,5.0,2.0,1,5.0,5.0,1.0,0,8,6,0,0,3,2,0,0
1999,NHL,VAN,16,14,5.0,6,14,15,10.0,2,,,,,7,3,2,1,3,5,4,0,2,6,1,2,3.0,5.0,3.0,3,6.0,5.0,2.0,0,7,4,2,2,2,1,1,0
1999,NHL,WAS,26,5,8.0,2,18,19,4.0,0,,,,,2,6,2,0,7,3,2,1,4,6,2,0,11.0,1.0,2.0,0,8.0,4.0,2.0,0,10,2,1,1,2,2,1,0
2000,NHL,ANA,15,20,4.0,2,10,21,7.0,3,,,,,6,4,1,2,2,8,3,1,5,7,1,1,2.0,10.0,1.0,0,3.0,5.0,2.0,1,6,5,2,0,1,2,1,0
2000,NHL,ATL,10,23,6.0,2,13,22,6.0,0,,,,,1,3,5,0,4,7,1,1,10,5,0,0,1.0,10.0,3.0,1,2.0,8.0,1.0,0,4,9,2,0,1,3,0,0
2000,NHL,BOS,21,12,5.0,3,15,18,3.0,5,,,,,4,6,1,1,4,5,2,1,5,5,2,2,9.0,3.0,1.0,1,4.0,5.0,0.0,2,7,5,2,1,3,1,0,0
2000,NHL,BUF,26,12,3.0,0,20,18,2.0,1,,,,,5,3,1,1,7,4,1,0,8,5,1,0,5.0,7.0,2.0,0,9.0,4.0,0.0,0,9,5,0,0,3,2,0,0
2000,NHL,CAL,12,18,9.0,2,15,18,6.0,2,,,,,3,8,1,0,3,4,4,4,7,3,2,0,4.0,6.0,2.0,0,5.0,4.0,2.0,0,4,9,3,0,1,2,1,0
2000,NHL,CAR,23,15,3.0,0,15,17,6.0,3,,,,,3,5,3,0,7,5,0,1,4,6,1,1,8.0,4.0,2.0,0,5.0,4.0,2.0,1,8,7,0,0,3,1,1,0
2000,NHL,CBS,19,15,4.0,3,9,24,5.0,3,,,,,3,8,0,1,4,8,1,0,5,6,3,1,5.0,4.0,0.0,2,3.0,5.0,3.0,2,5,6,2,0,3,2,0,0
2000,NHL,CHI,14,21,4.0,2,15,19,4.0,3,,,,,3,7,0,1,5,6,2,1,6,6,1,0,7.0,5.0,1.0,0,6.0,5.0,1.0,1,2,8,2,1,0,3,1,1
2000,NHL,COL,28,6,5.0,2,24,10,5.0,2,,,,,9,1,2,0,8,3,1,0,8,4,2,0,10.0,0.0,3.0,1,5.0,4.0,1.0,1,10,3,0,2,2,1,1,0
2000,NHL,DAL,26,10,5.0,0,22,14,3.0,2,,,,,6,4,1,1,7,2,2,0,8,5,1,0,7.0,7.0,0.0,0,7.0,4.0,1.0,1,11,2,2,0,2,0,1,0
2000,NHL,DET,27,9,3.0,2,22,11,6.0,2,,,,,7,4,0,1,8,4,1,1,7,5,2,1,8.0,3.0,1.0,1,9.0,0.0,2.0,0,7,3,3,0,3,1,0,0
2000,NHL,EDM,23,9,7.0,2,16,19,5.0,1,,,,,6,5,2,0,8,5,1,0,4,5,3,1,7.0,6.0,2.0,0,5.0,3.0,1.0,1,8,3,1,1,1,1,2,0
2000,NHL,FLO,12,18,7.0,4,10,20,6.0,5,,,,,1,3,3,3,4,6,1,1,2,10,3,1,5.0,8.0,1.0,2,5.0,5.0,0.0,1,3,4,5,1,2,2,0,0
2000,NHL,LAK,20,12,8.0,1,18,16,5.0,2,,,,,5,6,2,0,6,2,4,0,6,6,1,1,6.0,6.0,0.0,0,5.0,6.0,1.0,0,8,2,4,1,2,0,1,1
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6.0,5.0,1.0,1,4.0,7.0,0.0,0,2,8,4,2,1,2,1,0
2000,NHL,MTL,15,20,4.0,2,13,20,4.0,4,,,,,4,5,2,0,5,10,0,0,1,8,2,2,7.0,5.0,1.0,1,5.0,6.0,0.0,1,5,5,3,1,1,1,0,1
2000,NHL,NAS,16,18,7.0,0,18,18,2.0,3,,,,,4,3,3,1,6,6,2,0,4,8,2,0,8.0,7.0,0.0,1,4.0,5.0,1.0,0,7,5,1,1,1,2,0,0
2000,NHL,NJD,24,11,6.0,0,24,8,6.0,3,,,,,6,2,2,0,6,6,1,0,8,3,3,0,7.0,2.0,3.0,2,4.0,4.0,3.0,1,13,2,0,0,4,0,0,0
2000,NHL,NYI,12,27,1.0,1,9,24,6.0,2,,,,,4,3,2,0,3,9,0,2,4,8,2,0,3.0,10.0,1.0,0,3.0,8.0,0.0,1,3,10,2,0,1,3,0,0
2000,NHL,NYR,17,20,3.0,1,16,23,2.0,0,,,,,4,6,0,0,9,6,0,0,3,9,1,1,5.0,7.0,2.0,0,5.0,4.0,1.0,0,5,9,1,0,2,2,0,0
2000,NHL,OTT,26,7,5.0,3,22,14,4.0,1,,,,,7,1,3,0,6,6,1,0,6,5,2,0,10.0,2.0,1.0,1,7.0,3.0,1.0,1,10,3,1,1,2,1,0,1
2000,NHL,PHI,26,11,4.0,0,17,14,7.0,3,,,,,3,5,3,0,8,5,1,0,6,4,3,0,9.0,2.0,2.0,1,7.0,3.0,1.0,1,8,5,1,0,2,1,0,1
2000,NHL,PHO,21,11,7.0,2,14,16,10.0,1,,,,,9,1,2,0,4,6,4,0,3,2,4,1,7.0,6.0,2.0,0,6.0,6.0,0.0,1,5,5,4,1,1,1,1,0
2000,NHL,PIT,24,15,2.0,0,18,13,7.0,3,,,,,5,4,1,0,6,4,2,1,6,6,3,0,8.0,5.0,0.0,1,7.0,3.0,1.0,0,8,5,2,0,2,1,0,1
2000,NHL,SJS,22,14,4.0,1,18,13,8.0,2,,,,,6,2,1,0,9,3,1,0,7,4,3,0,7.0,5.0,3.0,0,5.0,5.0,2.0,0,3,8,2,2,3,0,0,1
2000,NHL,STL,28,5,5.0,3,15,17,7.0,2,,,,,9,2,1,0,7,2,2,0,9,1,1,0,9.0,6.0,0.0,2,5.0,5.0,3.0,0,2,5,4,3,2,1,1,0
2000,NHL,TBL,17,19,3.0,2,7,28,3.0,3,,,,,2,6,1,1,6,5,1,1,4,7,3,0,2.0,12.0,0.0,1,2.0,8.0,1.0,0,8,6,0,1,0,3,0,1
2000,NHL,TOR,19,11,7.0,4,18,18,4.0,1,,,,,6,5,0,0,7,2,3,2,7,5,1,1,5.0,5.0,3.0,1,4.0,5.0,3.0,0,6,6,1,1,2,1,0,0
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8.0,7.0,0.0,0,6.0,3.0,1.0,1,2,4,6,2,1,3,0,0
2000,NHL,WAS,24,9,6.0,2,17,18,4.0,2,,,,,2,5,4,1,5,5,2,0,10,3,1,0,6.0,6.0,2.0,0,9.0,1.0,1.0,0,7,5,0,2,2,2,0,1
2001,NHL,ANA,15,19,5.0,2,14,23,3.0,1,,,,,4,7,1,0,3,9,2,0,6,5,2,3,6.0,8.0,1.0,0,2.0,3.0,0.0,0,6,7,1,0,2,3,1,0
2001,NHL,ATL,11,21,9.0,0,8,26,2.0,5,,,,,3,4,1,2,2,11,1,0,3,8,3,1,5.0,8.0,1.0,1,2.0,3.0,1.0,0,4,10,1,0,0,3,3,1
2001,NHL,BOS,23,11,2.0,5,20,13,4.0,4,,,,,5,3,3,2,8,4,0,0,8,4,0,2,8.0,4.0,0.0,3,3.0,2.0,2.0,0,9,5,0,0,2,2,1,2
2001,NHL,BUF,20,16,5.0,0,15,19,6.0,1,,,,,5,6,1,1,6,7,1,0,4,7,2,0,7.0,5.0,1.0,0,1.0,2.0,2.0,0,8,7,2,0,4,1,2,0
2001,NHL,CAL,20,14,5.0,2,12,21,7.0,1,,,,,8,2,0,2,5,4,4,0,4,7,4,0,5.0,8.0,0.0,0,2.0,3.0,1.0,1,5,7,3,0,3,4,0,0
2001,NHL,CAR,15,13,11.0,2,20,13,5.0,3,,,,,6,5,0,2,6,6,4,0,8,2,1,3,3.0,6.0,5.0,0,2.0,3.0,1.0,0,7,2,3,0,3,2,2,0
2001,NHL,CBS,14,18,5.0,4,8,29,3.0,1,,,,,1,7,4,0,6,6,1,1,3,9,1,0,4.0,9.0,1.0,0,1.0,3.0,1.0,2,5,8,0,2,2,5,0,0
2001,NHL,CHI,28,7,5.0,1,13,20,8.0,0,,,,,7,3,3,0,5,5,4,0,11,4,1,0,7.0,5.0,1.0,0,3.0,3.0,0.0,0,6,3,3,1,2,4,1,0
2001,NHL,COL,24,12,4.0,1,21,16,4.0,0,,,,,7,6,0,0,6,6,1,0,9,3,3,0,8.0,3.0,2.0,1,4.0,2.0,1.0,0,7,6,0,0,4,2,1,0
2001,NHL,DAL,18,13,6.0,4,18,15,7.0,1,,,,,4,4,2,3,5,3,4,0,8,5,0,1,7.0,6.0,0.0,0,3.0,3.0,1.0,0,6,5,4,0,3,2,2,1
2001,NHL,DET,28,7,5.0,1,23,10,5.0,3,,,,,11,2,0,0,11,1,1,1,6,5,2,1,8.0,2.0,3.0,0,7.0,1.0,0.0,0,8,3,2,0,0,3,2,2
2001,NHL,EDM,23,14,4.0,0,15,14,8.0,4,,,,,9,4,1,0,7,3,2,1,5,6,3,1,4.0,7.0,3.0,0,1.0,4.0,1.0,0,9,2,2,1,3,2,0,1
2001,NHL,FLO,11,23,3.0,4,11,21,7.0,2,,,,,3,7,2,1,3,7,0,2,6,6,1,0,4.0,10.0,1.0,0,1.0,5.0,1.0,1,4,7,2,1,1,2,3,1
2001,NHL,LAK,22,12,6.0,1,18,15,5.0,3,,,,,3,7,1,2,4,5,2,0,7,4,4,0,11.0,3.0,0.0,0,4.0,1.0,1.0,1,7,5,2,1,4,2,1,0
2001,NHL,MIN,14,14,8.0,5,12,21,4.0,4,,,,,4,3,3,1,7,6,1,1,2,8,2,1,4.0,6.0,3.0,2,2.0,4.0,1.0,0,6,5,1,2,1,3,1,2
2001,NHL,MTL,21,13,6.0,1,15,18,6.0,2,,,,,5,5,1,0,7,3,2,1,4,8,2,1,6.0,5.0,3.0,1,3.0,3.0,0.0,0,6,5,4,0,5,2,0,0
2001,NHL,NAS,17,16,8.0,0,11,25,5.0,0,,,,,4,7,2,0,5,6,1,0,5,4,3,0,6.0,8.0,3.0,0,4.0,1.0,1.0,0,2,10,3,0,2,5,0,0
2001,NHL,NJD,22,13,4.0,2,19,15,5.0,2,,,,,5,3,0,1,4,7,2,1,7,4,3,0,7.0,6.0,2.0,1,3.0,2.0,2.0,0,9,5,0,1,6,1,0,0
2001,NHL,NYI,21,13,5.0,2,21,15,3.0,2,,,,,9,0,1,1,6,5,3,0,4,6,1,1,7.0,7.0,0.0,1,3.0,1.0,2.0,0,7,8,0,1,6,1,1,0
2001,NHL,NYR,19,19,2.0,1,17,19,2.0,3,,,,,6,6,1,0,9,3,1,1,7,6,1,1,3.0,8.0,1.0,1,2.0,4.0,0.0,0,5,9,0,1,4,2,0,0
2001,NHL,OTT,21,13,3.0,4,18,14,6.0,3,,,,,6,6,1,0,6,2,2,0,8,6,1,1,7.0,3.0,2.0,2,4.0,1.0,1.0,1,6,6,1,3,2,3,1,0
2001,NHL,PHI,20,13,5.0,3,22,14,5.0,0,,,,,6,3,3,0,4,4,2,1,11,4,0,0,10.0,3.0,1.0,1,4.0,1.0,0.0,1,5,7,3,0,2,5,1,0
2001,NHL,PHO,27,8,3.0,3,13,19,6.0,3,,,,,5,3,2,1,5,6,1,2,7,5,3,0,6.0,5.0,1.0,1,3.0,3.0,1.0,1,10,2,1,1,4,3,0,0
2001,NHL,PIT,16,20,4.0,1,12,21,4.0,4,,,,,4,6,1,1,6,4,2,1,4,7,2,0,8.0,6.0,0.0,1,1.0,4.0,1.0,1,5,7,1,1,0,7,1,0
2001,NHL,SJS,25,11,3.0,2,19,16,5.0,1,,,,,5,3,3,1,7,4,1,2,6,4,2,0,8.0,6.0,1.0,0,6.0,0.0,0.0,0,7,8,1,0,5,2,0,0
2001,NHL,STL,27,12,1.0,1,16,15,7.0,3,,,,,5,3,3,0,7,5,0,1,6,3,3,2,11.0,4.0,0.0,0,2.0,4.0,1.0,0,6,6,1,1,6,2,0,0
2001,NHL,TBL,16,17,5.0,3,11,23,6.0,1,,,,,4,6,1,0,6,6,0,1,5,6,2,1,4.0,9.0,2.0,0,1.0,3.0,1.0,1,5,5,4,1,2,5,1,0
2001,NHL,TOR,24,11,6.0,0,19,14,4.0,4,,,,,7,3,1,1,7,4,1,2,8,5,1,0,6.0,5.0,2.0,1,4.0,1.0,0.0,0,6,6,4,0,5,1,1,0
2001,NHL,VAN,23,11,5.0,2,19,19,2.0,1,,,,,4,8,1,0,7,7,2,0,5,7,1,0,10.0,2.0,1.0,1,2.0,1.0,1.0,2,9,5,0,0,5,0,1,0
2001,NHL,WAS,21,12,6.0,2,15,21,5.0,0,,,,,5,6,1,0,5,7,2,0,5,4,4,0,5.0,9.0,1.0,1,4.0,1.0,1.0,0,9,5,1,0,3,1,1,1
2002,NHL,ANA,22,10,7.0,2,18,17,2.0,4,,,,,3,5,3,0,5,2,3,3,7,7,0,0,7.0,4.0,1.0,1,8.0,5.0,1.0,0,9,3,1,1,1,1,0,1
2002,NHL,ATL,15,19,4.0,3,16,20,3.0,2,,,,,0,8,1,1,6,6,0,0,4,7,0,3,7.0,6.0,2.0,0,4.0,5.0,2.0,0,8,6,2,1,2,1,0,0
2002,NHL,BOS,23,11,5.0,2,13,20,6.0,2,,,,,6,2,2,0,10,1,1,1,5,8,1,0,5.0,8.0,1.0,0,2.0,6.0,3.0,1,7,5,2,2,1,1,1,0
2002,NHL,BUF,18,16,5.0,2,9,21,5.0,6,,,,,3,5,2,0,1,9,2,1,4,8,1,1,7.0,2.0,2.0,2,4.0,7.0,1.0,1,7,5,1,3,1,1,1,0
2002,NHL,CAL,14,16,10.0,1,15,20,3.0,3,,,,,3,3,2,2,3,9,1,1,5,6,3,0,6.0,7.0,1.0,0,2.0,6.0,3.0,1,8,5,2,0,2,0,1,0
2002,NHL,CAR,12,17,9.0,3,10,26,2.0,3,,,,,5,4,1,1,6,3,3,2,4,8,1,0,2.0,10.0,1.0,2,1.0,6.0,3.0,1,4,9,2,0,0,3,0,0
2002,NHL,CBS,20,14,5.0,2,9,28,3.0,1,,,,,3,5,1,0,6,6,1,2,4,8,1,0,7.0,6.0,2.0,0,3.0,7.0,1.0,0,5,8,1,1,1,2,1,0
2002,NHL,CHI,17,15,7.0,2,13,18,6.0,4,,,,,5,3,1,0,5,7,2,0,8,3,3,0,4.0,5.0,3.0,3,2.0,9.0,1.0,0,4,6,2,3,2,0,1,0
2002,NHL,COL,21,9,8.0,3,21,10,5.0,5,,,,,4,1,3,2,4,5,5,1,6,3,1,2,6.0,5.0,2.0,0,10.0,1.0,0.0,2,10,3,2,1,2,1,0,0
2002,NHL,DAL,28,5,6.0,2,18,12,9.0,2,,,,,6,2,2,1,9,4,3,0,5,4,4,0,10.0,1.0,2.0,0,5.0,2.0,4.0,1,9,4,0,2,2,0,0,0
2002,NHL,DET,28,6,5.0,2,20,14,5.0,2,,,,,6,3,1,0,6,4,2,1,10,1,4,0,5.0,7.0,1.0,1,7.0,2.0,1.0,1,13,3,0,0,1,0,1,1
2002,NHL,EDM,20,12,5.0,4,16,14,6.0,5,,,,,2,4,2,1,9,4,2,0,6,5,0,3,7.0,3.0,2.0,2,2.0,7.0,1.0,2,10,2,3,1,0,1,1,0
2002,NHL,FLO,8,21,7.0,5,16,15,6.0,4,,,,,4,5,1,1,3,3,5,3,3,3,3,3,5.0,8.0,1.0,1,4.0,5.0,2.0,1,4,10,1,0,1,2,0,0
2002,NHL,LAK,19,19,2.0,1,14,18,4.0,5,,,,,5,2,2,1,5,5,2,2,6,7,0,0,4.0,10.0,0.0,1,7.0,5.0,0.0,0,4,8,2,1,2,0,0,1
2002,NHL,MIN,25,13,3.0,0,17,16,7.0,1,,,,,8,1,2,0,5,6,3,0,7,4,2,1,5.0,7.0,1.0,0,7.0,4.0,0.0,0,9,5,2,0,1,2,0,0
2002,NHL,MTL,16,16,5.0,4,14,19,3.0,5,,,,,3,3,3,0,7,6,1,1,6,5,1,2,5.0,6.0,2.0,2,3.0,7.0,0.0,2,5,7,1,2,1,1,0,0
2002,NHL,NAS,18,17,5.0,1,9,18,8.0,6,,,,,1,5,1,2,3,6,3,2,6,6,2,0,7.0,6.0,2.0,0,8.0,2.0,1.0,0,2,8,4,2,0,2,0,1
2002,NHL,NJD,25,11,3.0,2,21,9,7.0,4,,,,,6,2,0,0,7,4,1,1,7,4,1,2,11.0,2.0,1.0,1,6.0,4.0,3.0,0,8,4,2,1,1,0,2,1
2002,NHL,NYI,18,18,5.0,0,17,16,6.0,2,,,,,3,6,1,0,5,7,2,0,8,3,2,0,8.0,4.0,0.0,2,5.0,4.0,3.0,0,5,8,2,0,1,2,1,0
2002,NHL,NYR,17,18,4.0,2,15,18,6.0,2,,,,,4,6,2,0,6,6,2,0,5,8,1,1,6.0,6.0,1.0,1,5.0,5.0,2.0,0,6,3,1,2,0,2,1,0
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9.0,5.0,1.0,1,8.0,3.0,1.0,0,9,4,1,0,3,0,0,0
2002,NHL,PHI,21,10,8.0,2,24,10,5.0,2,,,,,7,1,2,0,4,5,4,0,6,4,2,1,10.0,4.0,0.0,1,6.0,3.0,3.0,0,9,3,2,2,3,0,0,0
2002,NHL,PHO,17,16,6.0,2,14,19,5.0,3,,,,,4,7,0,1,4,5,4,0,5,4,2,2,6.0,5.0,1.0,1,6.0,5.0,1.0,0,5,9,1,1,1,0,2,0
2002,NHL,PIT,15,22,2.0,2,12,22,4.0,3,,,,,6,2,2,0,5,4,1,3,4,9,0,2,6.0,7.0,1.0,0,4.0,8.0,0.0,0,1,13,2,0,1,1,0,0
2002,NHL,SJS,17,16,5.0,3,11,21,4.0,5,,,,,3,6,0,1,5,6,2,1,7,3,2,1,4.0,6.0,2.0,2,5.0,7.0,0.0,0,4,9,0,3,0,0,3,0
2002,NHL,STL,23,11,4.0,3,18,13,7.0,3,,,,,6,1,1,0,7,6,1,1,7,4,3,1,8.0,4.0,1.0,2,4.0,3.0,2.0,2,9,4,2,0,0,2,1,0
2002,NHL,TBL,22,9,7.0,3,14,16,9.0,2,,,,,7,1,2,0,5,6,1,1,5,6,2,2,5.0,6.0,2.0,1,5.0,3.0,3.0,1,8,1,6,0,1,2,0,0
2002,NHL,TOR,24,13,4.0,0,20,15,3.0,3,,,,,3,6,2,0,8,5,0,0,8,3,2,1,8.0,6.0,0.0,0,9.0,3.0,0.0,0,6,4,3,2,2,1,0,0
2002,NHL,VAN,22,13,6.0,0,23,10,7.0,1,,,,,3,4,4,0,12,1,0,0,7,6,1,0,7.0,5.0,2.0,0,9.0,1.0,2.0,0,7,5,3,1,0,1,1,0
2002,NHL,WAS,24,13,2.0,2,15,16,6.0,4,,,,,4,5,1,0,6,7,1,0,8,4,1,1,6.0,3.0,4.0,2,6.0,6.0,0.0,0,7,3,1,3,2,1,0,0
2003,NHL,ANA,19,11,7.0,4,10,24,3.0,4,,,,,4,5,1,1,4,2,3,4,5,8,0,0,3.0,7.0,4.0,1,7.0,4.0,1.0,2,5,9,1,0,1,0,0,0
2003,NHL,ATL,18,17,4.0,2,15,20,4.0,2,,,,,5,3,2,1,7,6,1,0,7,7,0,1,2.0,9.0,3.0,0,5.0,7.0,0.0,0,6,4,2,2,1,1,0,0
2003,NHL,BOS,18,12,9.0,2,23,7,6.0,5,,,,,6,2,2,1,5,2,2,3,3,7,5,0,10.0,3.0,2.0,0,7.0,1.0,2.0,3,9,3,1,0,1,1,1,0
2003,NHL,BUF,21,13,4.0,3,16,21,3.0,1,,,,,6,5,0,0,5,6,2,1,4,8,1,0,8.0,6.0,2.0,0,5.0,5.0,1.0,0,9,2,1,3,0,2,0,0
2003,NHL,CAL,21,14,5.0,1,21,16,2.0,2,,,,,4,4,0,1,5,4,1,2,10,3,2,0,6.0,8.0,1.0,0,7.0,5.0,1.0,0,9,5,2,0,1,1,0,0
2003,NHL,CAR,13,18,8.0,2,15,16,6.0,4,,,,,2,3,4,0,5,7,3,0,5,5,1,2,5.0,9.0,2.0,0,3.0,3.0,3.0,2,8,6,0,2,0,1,1,0
2003,NHL,CBS,17,18,4.0,2,8,27,4.0,2,,,,,3,6,0,1,4,6,3,0,2,9,1,2,6.0,6.0,3.0,0,4.0,7.0,1.0,1,5,10,0,0,1,1,0,0
2003,NHL,CHI,13,17,6.0,5,7,26,5.0,3,,,,,3,5,3,0,3,7,1,3,3,7,3,1,4.0,9.0,0.0,1,5.0,5.0,1.0,0,2,8,3,2,0,2,0,1
2003,NHL,COL,19,14,6.0,2,21,8,7.0,5,,,,,5,4,0,0,9,3,2,1,4,3,5,0,11.0,1.0,2.0,2,4.0,4.0,2.0,2,6,7,2,1,1,0,0,1
2003,NHL,DAL,26,7,8.0,0,15,19,5.0,2,,,,,6,4,0,0,5,7,3,0,6,5,3,0,9.0,4.0,3.0,0,6.0,2.0,2.0,0,8,3,2,2,1,1,0,0
2003,NHL,DET,30,7,4.0,0,18,14,7.0,2,,,,,5,5,0,0,9,4,2,0,9,3,2,1,6.0,3.0,4.0,1,8.0,2.0,1.0,0,10,3,2,0,1,1,0,0
2003,NHL,EDM,22,12,4.0,3,14,17,8.0,2,,,,,4,5,0,0,6,6,3,0,3,6,4,0,7.0,7.0,1.0,1,6.0,3.0,2.0,1,10,1,2,3,0,1,0,0
2003,NHL,FLO,16,15,7.0,3,12,20,8.0,1,,,,,4,5,2,0,5,8,2,0,3,3,5,2,5.0,6.0,2.0,1,6.0,4.0,3.0,0,5,8,0,1,0,1,1,0
2003,NHL,LAK,15,16,9.0,1,13,13,7.0,8,,,,,4,5,0,0,8,4,1,1,4,4,4,3,5.0,2.0,7.0,1,4.0,3.0,3.0,2,3,10,1,1,0,1,0,1
2003,NHL,MIN,19,13,7.0,2,11,16,13.0,1,,,,,4,6,1,0,4,6,3,0,6,2,6,0,3.0,6.0,5.0,2,4.0,5.0,2.0,0,7,4,3,1,2,0,0,0
2003,NHL,MTL,23,13,4.0,1,18,17,3.0,3,,,,,6,5,0,0,4,6,2,1,7,4,3,1,8.0,5.0,1.0,0,8.0,5.0,0.0,0,7,4,1,2,1,1,0,0
